userid,movieid,rating,timestamp,index
193,3108,5,971216981,26220
193,3114,3,971215982,26221
193,3148,4,971215875,26222
193,3174,4,971216402,26223
193,3179,4,971215478,26224
193,3210,3,971216680,26225
193,3418,5,971215624,26226
193,3543,3,971215849,26227
193,3552,5,971216579,26228
193,3809,5,971216115,26229
193,3968,5,971216361,26230
194,19,3,848098383,26231
194,32,4,848098405,26232
194,44,3,848098576,26233
194,95,3,848098479,26234
194,110,4,848098284,26235
194,150,4,848098173,26236
194,151,3,848098528,26237
194,158,3,848098576,26238
194,160,3,848098427,26239
194,165,4,848098205,26240
194,172,3,848098592,26241
194,173,3,848098445,26242
194,196,3,848098500,26243
194,204,4,848098555,26244
194,208,3,848098284,26245
194,225,4,848098405,26246
194,231,3,848098235,26247
194,253,3,848098310,26248
194,292,3,848098264,26249
194,296,3,848098173,26250
194,316,4,848098235,26251
194,317,3,848098427,26252
194,329,4,848098264,26253
194,339,4,848098310,26254
194,344,3,848098205,26255
194,349,4,848098235,26256
194,353,3,848098576,26257
194,356,5,848098235,26258
194,364,5,848098339,26259
194,367,4,848098339,26260
194,368,3,848098555,26261
194,377,3,848098339,26262
194,380,4,848098174,26263
194,420,3,848098405,26264
194,432,3,848098445,26265
194,434,4,848098264,26266
194,442,3,848098464,26267
194,454,3,848098310,26268
194,457,3,848098205,26269
194,480,3,848098264,26270
194,500,3,848098339,26271
194,527,5,848098383,26272
194,551,3,848098555,26273
194,587,3,848098362,26274
194,589,4,848098310,26275
194,590,4,848098173,26276
194,592,4,848098173,26277
194,597,3,848098362,26278
194,736,4,848098500,26279
194,780,4,848098528,26280
195,6,4,975417247,26281
195,25,3,977756074,26282
195,34,4,976288815,26283
195,39,3,976288703,26284
195,42,2,975419204,26285
195,60,2,975416589,26286
195,95,3,975418995,26287
195,104,1,976289312,26288
195,110,3,975417183,26289
195,111,2,977743492,26290
195,112,1,977724281,26291
195,150,3,977743614,26292
195,164,4,975416383,26293
195,165,1,975418855,26294
195,196,2,978700402,26295
195,208,1,975419204,26296
195,235,4,976288515,26297
195,246,2,977724593,26298
195,258,2,975416759,26299
195,260,5,975416496,26300
195,281,3,977755886,26301
195,288,3,975417426,26302
195,296,3,977723922,26303
195,303,2,975418810,26304
195,318,3,977725027,26305
195,330,1,976288108,26306
195,349,3,975418706,26307
195,356,2,976289373,26308
195,368,3,975418706,26309
195,377,3,975417396,26310
195,379,2,975419267,26311
195,380,3,975418616,26312
195,405,1,975419407,26313
195,420,1,975419174,26314
195,426,3,978700358,26315
195,443,2,977724768,26316
195,457,4,975417105,26317
195,471,3,976289176,26318
195,480,4,975417396,26319
195,485,2,975419174,26320
195,527,4,977725070,26321
195,531,3,977743659,26322
195,541,3,975416263,26323
195,587,2,976289373,26324
195,589,3,975416970,26325
195,590,4,975763379,26326
195,593,4,977725070,26327
195,595,3,975748393,26328
195,597,3,976289451,26329
195,608,4,977723884,26330
195,661,4,975763096,26331
195,722,4,977724634,26332
195,724,2,978700358,26333
195,736,2,975419080,26334
195,788,1,975416589,26335
195,858,5,975415157,26336
195,898,3,977723786,26337
195,899,3,978700526,26338
195,900,3,978700555,26339
195,905,5,976288064,26340
195,908,3,977743568,26341
195,909,2,976288256,26342
195,910,5,976287996,26343
195,912,5,977725295,26344
195,913,5,975416305,26345
195,915,3,976288882,26346
195,916,2,976288064,26347
195,919,4,977743531,26348
195,920,4,977754632,26349
195,921,2,976288703,26350
195,922,5,975416263,26351
195,923,5,977724925,26352
195,924,5,977750661,26353
195,930,4,978699871,26354
195,942,5,975416305,26355
195,943,3,977755609,26356
195,944,3,977755742,26357
195,945,3,976287942,26358
195,951,3,977723565,26359
195,952,2,975763311,26360
195,953,4,977755092,26361
195,954,4,977755609,26362
195,960,3,977755525,26363
195,969,4,975763311,26364
195,971,3,977754744,26365
195,973,4,977743706,26366
195,1012,3,977754812,26367
195,1019,4,975416496,26368
195,1035,3,978700625,26369
195,1036,1,975417065,26370
195,1073,3,975416496,26371
195,1077,4,976288931,26372
195,1080,3,976288189,26373
195,1081,3,976289149,26374
195,1084,4,977723994,26375
195,1085,4,975763311,26376
195,1090,3,977743706,26377
195,1093,4,978700656,26378
195,1096,2,977755782,26379
195,1097,3,975416496,26380
195,1101,2,975418661,26381
195,1103,3,977754744,26382
195,1104,4,977743568,26383
195,1125,1,976289451,26384
195,1129,1,975417321,26385
195,1136,3,976287996,26386
195,1179,4,975416383,26387
195,1189,3,977724593,26388
195,1193,4,977725295,26389
195,1196,4,975416836,26390
195,1197,3,976288064,26391
195,1198,3,975416836,26392
195,1200,4,975416970,26393
195,1201,3,975416922,26394
195,1207,4,977725105,26395
195,1208,4,977750746,26396
195,1210,5,975415188,26397
195,1213,3,977723922,26398
195,1214,5,975416922,26399
195,1217,4,977725339,26400
195,1220,5,975417183,26401
195,1221,5,975416836,26402
195,1222,4,975417065,26403
195,1225,4,977725105,26404
195,1226,3,976288931,26405
195,1228,2,977743531,26406
195,1230,4,976287942,26407
195,1231,3,977754695,26408
195,1233,5,975416836,26409
195,1234,4,976288108,26410
195,1235,3,976288143,26411
195,1240,3,975417022,26412
195,1242,2,975416922,26413
195,1244,4,976288064,26414
195,1247,4,977743492,26415
195,1250,4,977725105,26416
195,1252,5,975416263,26417
195,1253,4,977750831,26418
195,1254,4,975763217,26419
195,1256,3,976288064,26420
195,1259,2,976288779,26421
195,1260,3,977723884,26422
195,1262,4,975763217,26423
195,1263,3,977743659,26424
195,1265,2,976288515,26425
195,1267,3,975416263,26426
195,1269,4,976288649,26427
195,1270,3,976288228,26428
195,1272,4,977754744,26429
195,1275,2,975763348,26430
195,1276,5,976287942,26431
195,1278,5,976288624,26432
195,1281,4,976288703,26433
195,1282,5,975748393,26434
195,1284,5,975416383,26435
195,1287,5,975417105,26436
195,1291,3,975417065,26437
195,1292,2,976288189,26438
195,1293,4,977743659,26439
195,1302,3,977755058,26440
195,1304,5,975416922,26441
195,1307,3,976288703,26442
195,1320,3,975418888,26443
195,1339,4,975415133,26444
195,1370,1,975417321,26445
195,1372,2,975418706,26446
195,1374,3,975417247,26447
195,1375,3,975418661,26448
195,1376,4,975418616,26449
195,1380,3,978700656,26450
195,1387,4,975416922,26451
195,1391,3,975418855,26452
195,1393,3,977750746,26453
195,1394,4,976287942,26454
195,1395,2,976289485,26455
195,1517,4,976288846,26456
195,1552,2,975418810,26457
195,1583,2,975416759,26458
195,1586,1,975419080,26459
195,1608,3,975418810,26460
195,1610,4,975417247,26461
195,1641,2,976288992,26462
195,1690,3,975418810,26463
195,1702,2,975416664,26464
195,1747,3,976289064,26465
195,1772,4,978700726,26466
195,1827,4,976288815,26467
195,1831,1,975419245,26468
195,1884,3,976289402,26469
195,1918,1,975419174,26470
195,1923,4,976288931,26471
195,1929,3,977743706,26472
195,1935,3,977754632,26473
195,1938,4,977756127,26474
195,1944,3,977750706,26475
195,1946,3,977755525,26476
195,1947,3,978700555,26477
195,1950,2,977750706,26478
195,1951,4,978700625,26479
195,1953,3,975416970,26480
195,1954,1,975417247,26481
195,1955,3,977750615,26482
195,1957,1,977755569,26483
195,1958,4,976288815,26484
195,1961,5,975415133,26485
195,1962,3,977755609,26486
195,1964,2,977755058,26487
195,1965,2,976288779,26488
195,2000,1,976288931,26489
195,2001,1,975417350,26490
195,2002,1,975419021,26491
195,2004,1,978700358,26492
195,2013,3,975418810,26493
195,2015,4,975416545,26494
195,2019,5,975416836,26495
195,2021,2,975416545,26496
195,2023,3,977724281,26497
195,2028,5,975416922,26498
195,2043,5,975416643,26499
195,2054,2,975416616,26500
195,2064,4,976288437,26501
195,2067,3,977755671,26502
195,2070,3,977755165,26503
195,2075,3,977743614,26504
195,2077,2,975763348,26505
195,2084,2,978700726,26506
195,2088,2,978700726,26507
195,2094,2,975419107,26508
195,2100,1,975416545,26509
195,2102,5,975748262,26510
195,2105,3,975416589,26511
195,2109,3,976289269,26512
195,2110,2,976289485,26513
195,2111,2,976289269,26514
195,2112,3,977724281,26515
195,2115,3,975417321,26516
195,2124,3,976288882,26517
195,2132,3,977755058,26518
195,2134,2,976289485,26519
195,2135,3,978700681,26520
195,2139,3,975748444,26521
195,2144,3,976289095,26522
195,2150,2,976289312,26523
195,2174,2,975416496,26524
195,2182,4,975416414,26525
195,2186,5,975416305,26526
195,2193,3,975416545,26527
195,2194,3,975417183,26528
195,2202,3,977755480,26529
195,2208,4,976288189,26530
195,2243,3,976288846,26531
195,2268,3,977724034,26532
195,2288,3,975417022,26533
195,2291,2,977756127,26534
195,2294,4,975763070,26535
195,2302,3,976289241,26536
195,2312,3,977755569,26537
195,2313,3,977755058,26538
195,2315,1,978700434,26539
195,2352,4,976288550,26540
195,2353,3,975417426,26541
195,2355,4,975748393,26542
195,2359,3,976288743,26543
195,2366,5,975417022,26544
195,2367,3,975419080,26545
195,2376,3,975418941,26546
195,2396,5,976288228,26547
195,2402,1,975419204,26548
195,2404,1,975419407,26549
195,2405,1,975419141,26550
195,2406,1,975417247,26551
195,2407,3,976289485,26552
195,2410,1,975419174,26553
195,2411,1,975419367,26554
195,2412,1,975419448,26555
195,2414,2,975418763,26556
195,2423,2,976289241,26557
195,2453,3,975416589,26558
195,2468,1,975419292,26559
195,2476,2,975418973,26560
195,2502,3,976289149,26561
195,2524,3,975419141,26562
195,2527,2,975417247,26563
195,2528,3,975418661,26564
195,2529,4,975417277,26565
195,2530,3,975419049,26566
195,2532,3,975419049,26567
195,2533,3,975418941,26568
195,2549,1,975419351,26569
195,2568,1,977724492,26570
195,2599,3,976288143,26571
195,2616,3,975418973,26572
195,2617,3,975418661,26573
195,2628,3,975416589,26574
195,2640,2,975417396,26575
195,2641,2,975418855,26576
195,2657,3,978700656,26577
195,2662,4,975417396,26578
195,2700,2,975748444,26579
195,2701,1,975419351,26580
195,2706,2,976289451,26581
195,2710,1,978700274,26582
195,2719,2,978700434,26583
195,2722,1,975419049,26584
195,2728,3,977743492,26585
195,2739,2,977755058,26586
195,2746,3,976289345,26587
195,2750,3,976288883,26588
195,2763,2,975418855,26589
195,2779,3,976289451,26590
195,2788,3,977723661,26591
195,2791,4,976288515,26592
195,2797,2,975416496,26593
195,2804,2,977723528,26594
195,2826,3,975418763,26595
195,2857,3,978700555,26596
195,2858,4,976288064,26597
195,2863,3,976288189,26598
195,2870,3,976289064,26599
195,2872,4,975416545,26600
195,2877,4,978700701,26601
195,2915,2,976288779,26602
195,2916,3,975763311,26603
195,2917,4,977723994,26604
195,2918,1,976289027,26605
195,2929,3,977755165,26606
195,2941,3,978700625,26607
195,2944,4,975417022,26608
195,2946,2,976289241,26609
195,2947,3,975417022,26610
195,2951,3,975417105,26611
195,2968,3,975416496,26612
195,2971,3,978700598,26613
195,2985,2,975418661,26614
195,2986,2,977724465,26615
195,2987,4,975416383,26616
195,2988,3,977756127,26617
195,2989,3,975418728,26618
195,2995,2,978700402,26619
195,3011,3,977725295,26620
195,3019,4,977724034,26621
195,3022,4,976287996,26622
195,3035,5,976287996,26623
195,3037,4,976288515,26624
195,3039,1,976289095,26625
195,3052,2,976289149,26626
195,3061,3,976288846,26627
195,3062,4,977755569,26628
195,3068,4,977743492,26629
195,3072,2,976288992,26630
195,3076,3,976288649,26631
195,3077,4,977724675,26632
195,3081,3,978700307,26633
195,3088,5,976288883,26634
195,3095,4,977725170,26635
195,3098,3,977750746,26636
195,3099,2,975415188,26637
195,3100,3,977750831,26638
195,3104,4,975417146,26639
195,3107,3,975418706,26640
195,3122,3,977750661,26641
195,3135,3,977755569,26642
195,3147,3,977754632,26643
195,3152,3,977750706,26644
195,3169,2,977755525,26645
195,3175,4,976289202,26646
195,3178,1,975417146,26647
195,3194,3,977756127,26648
195,3196,3,977743706,26649
195,3197,3,975417321,26650
195,3198,4,977754812,26651
195,3201,3,977743614,26652
195,3210,3,976289027,26653
195,3244,3,976289345,26654
195,3253,1,976289118,26655
195,3255,2,976289402,26656
195,3256,4,975417350,26657
195,3257,3,975419327,26658
195,3271,3,977754867,26659
195,3307,3,976288064,26660
195,3334,4,975416305,26661
195,3341,4,976288550,26662
195,3350,3,977743659,26663
195,3359,2,977750706,26664
195,3360,2,977755742,26665
195,3361,3,977723728,26666
195,3362,2,976288228,26667
195,3363,3,976288703,26668
195,3364,4,978699871,26669
195,3398,2,976289241,26670
195,3404,4,975419080,26671
195,3406,3,975417065,26672
195,3421,4,976288743,26673
195,3424,1,976288965,26674
195,3427,1,977724066,26675
195,3432,1,975419431,26676
195,3435,5,975416263,26677
195,3441,3,975419141,26678
195,3448,3,976289176,26679
195,3451,3,976288550,26680
195,3461,2,977755742,26681
195,3462,4,977723497,26682
195,3468,4,977725070,26683
195,3471,4,977755480,26684
195,3481,3,976288703,26685
195,3494,3,975763408,26686
195,3498,3,977754867,26687
195,3504,4,976288064,26688
195,3507,3,976288992,26689
195,3516,3,976288743,26690
195,3519,3,975418616,26691
195,3526,1,976288965,26692
195,3527,3,975417105,26693
195,3529,3,977724314,26694
195,3543,3,976288437,26695
195,3546,3,977754974,26696
195,3549,3,978700598,26697
195,3552,2,976289373,26698
195,3555,3,975417247,26699
195,3578,5,975417146,26700
195,3591,1,976289402,26701
195,3608,1,976288965,26702
195,3629,4,976288624,26703
195,3638,3,975418810,26704
195,3639,3,975417146,26705
195,3643,3,975419174,26706
195,3654,4,975416970,26707
195,3668,3,977750746,26708
195,3671,5,976288624,26709
195,3697,3,975419141,26710
195,3698,2,975418941,26711
195,3699,2,975763348,26712
195,3701,2,977724170,26713
195,3702,3,975417183,26714
195,3705,1,975419431,26715
195,3717,1,977724346,26716
195,3733,3,977750661,26717
195,3735,3,977723922,26718
195,3740,3,975417277,26719
195,3742,3,977743492,26720
195,3744,1,977724206,26721
195,3751,3,975748444,26722
195,3754,3,975763148,26723
195,3755,2,975418888,26724
195,3760,3,976289345,26725
195,3763,3,975417396,26726
195,3811,2,977743614,26727
195,3836,3,975417022,26728
195,3841,2,975419224,26729
195,3863,3,975415696,26730
195,3868,4,976288815,26731
195,3871,5,977750746,26732
195,3873,3,976289064,26733
195,3889,1,975416759,26734
195,3893,3,975415658,26735
195,3897,5,975415619,26736
195,3929,3,976288108,26737
195,3946,1,978700227,26738
195,3952,3,975416174,26739
195,3959,4,975763311,26740
195,3969,3,975415619,26741
195,3972,2,978700114,26742
195,3975,3,975415799,26743
195,3977,1,975418973,26744
195,3978,2,978700170,26745
195,3979,1,975415731,26746
195,3981,4,975415799,26747
195,3984,3,975417247,26748
195,3986,2,978700199,26749
195,3987,3,978700170,26750
195,3988,3,978700199,26751
195,3994,2,975416141,26752
195,3998,2,978700170,26753
195,3999,2,978700227,26754
195,4002,4,975748167,26755
195,4016,2,978700114,26756
195,4018,3,978700227,26757
195,4019,2,978700114,26758
195,4022,2,978700170,26759
195,4023,2,978700170,26760
195,4025,2,978700199,26761
195,4030,3,978700135,26762
195,4037,4,977723884,26763
195,4041,2,977743741,26764
195,5060,3,976288143,26765
196,5,4,959224062,26766
196,261,4,959223783,26767
196,265,5,959223757,26768
196,454,4,959223784,26769
196,809,2,958511618,26770
196,916,3,958511618,26771
196,1081,5,959223885,26772
196,1127,4,959223666,26773
196,1375,4,959223885,26774
196,1863,2,959224101,26775
196,1959,4,959223757,26776
196,2076,4,959223689,26777
196,2082,3,959224001,26778
196,2161,2,958511618,26779
196,2424,4,958511618,26780
196,2474,4,959223827,26781
196,2628,4,959224276,26782
196,2712,3,959223885,26783
196,2746,3,959223827,26784
196,2762,5,959223610,26785
196,2840,4,959223973,26786
196,2858,5,959224230,26787
196,2861,4,959223713,26788
196,2882,3,959224001,26789
196,2888,3,959224101,26790
196,2889,4,959223827,26791
196,2906,4,959224316,26792
196,2912,3,959223757,26793
196,2949,5,959223666,26794
196,2975,4,959223945,26795
196,2977,4,959224101,26796
196,3004,4,959224101,26797
196,3005,4,959223827,26798
196,3052,2,959223636,26799
196,3072,2,958511618,26800
196,3082,5,959223885,26801
196,3102,4,959223827,26802
196,3113,3,959224062,26803
196,3115,4,959223910,26804
196,3118,4,959223973,26805
196,3157,4,959224001,26806
196,3175,4,959224261,26807
196,3285,3,958511826,26808
196,3301,4,958511889,26809
196,3317,5,958511738,26810
196,3324,2,958511979,26811
196,3354,3,958511889,26812
196,3387,4,959223973,26813
196,3408,5,958511738,26814
196,3481,4,958511738,26815
196,3483,3,958511889,26816
196,3484,3,958511826,26817
196,3489,5,959224062,26818
196,3494,4,959223827,26819
196,3501,4,959223757,26820
196,3510,5,958511738,26821
196,3512,4,958511777,26822
196,3534,4,958511777,26823
196,3536,5,958511738,26824
196,3537,3,958511889,26825
196,3552,4,959223827,26826
196,3555,3,958511738,26827
196,3557,3,959224101,26828
196,3565,4,958512347,26829
196,3572,1,959224101,26830
196,3578,4,958511777,26831
196,3579,3,958511979,26832
196,3591,4,959223885,26833
196,3593,2,958511949,26834
196,3594,4,958511950,26835
196,3614,2,959223945,26836
196,3618,2,959223469,26837
196,3620,2,959223363,26838
196,3623,4,959223363,26839
196,3624,5,959223469,26840
196,3633,4,959223406,26841
196,3635,5,959223469,26842
196,3638,5,959223363,26843
196,3639,5,959223363,26844
196,3649,4,959223183,26845
196,3654,4,959223827,26846
196,3669,2,959223506,26847
196,3671,5,959223213,26848
196,3681,3,959223271,26849
196,3682,4,959223363,26850
196,3684,4,959223271,26851
196,3685,4,959223406,26852
196,3686,5,959223271,26853
196,3688,3,959223406,26854
196,3689,1,959223406,26855
196,3690,1,959223406,26856
196,3697,3,959223406,26857
196,3699,5,959223469,26858
196,3702,4,959223305,26859
196,3703,4,959223305,26860
196,3704,4,959223363,26861
196,3705,4,959223213,26862
196,3706,3,959223183,26863
196,3707,4,959223363,26864
197,32,3,975429339,26865
197,260,5,975429107,26866
197,295,2,975428980,26867
197,316,3,975429524,26868
197,329,5,975429480,26869
197,356,3,975428956,26870
197,367,3,975429132,26871
197,368,4,975428934,26872
197,379,4,975429588,26873
197,442,5,975429481,26874
197,541,4,975429292,26875
197,589,5,975429317,26876
197,610,5,975429433,26877
197,653,5,975429167,26878
197,674,3,975429568,26879
197,750,4,975429317,26880
197,780,5,975429453,26881
197,924,4,975429292,26882
197,1009,5,975429192,26883
197,1019,3,975429133,26884
197,1037,2,975429619,26885
197,1196,5,975429292,26886
197,1210,5,975428956,26887
197,1215,3,975429373,26888
197,1240,5,975429292,26889
197,1356,5,975429391,26890
197,1372,5,975429453,26891
197,1374,4,975429373,26892
197,1376,5,975429391,26893
197,1391,4,975429588,26894
197,1527,5,975429433,26895
197,1580,5,975429410,26896
197,1676,5,975429433,26897
197,1690,4,975429504,26898
197,1702,5,975429234,26899
197,1748,3,975429391,26900
197,1909,5,975429373,26901
197,2011,4,975429481,26902
197,2015,4,975429167,26903
197,2021,5,975429167,26904
197,2087,5,975429107,26905
197,2094,5,975429568,26906
197,2100,4,975429133,26907
197,2105,5,975429167,26908
197,2117,4,975429481,26909
197,2174,3,975429107,26910
197,2311,3,975429481,26911
197,2528,3,975429453,26912
197,2571,5,975429292,26913
197,2628,5,975428980,26914
197,2640,4,975429433,26915
197,2642,1,975428980,26916
197,2797,4,975429107,26917
197,2872,5,975429107,26918
197,2916,5,975429339,26919
197,2968,1,975429339,26920
197,3466,3,975429133,26921
197,3479,4,975429107,26922
197,3638,5,975429524,26923
197,3701,4,975429504,26924
197,3702,3,975429373,26925
197,3703,3,975429317,26926
197,3877,4,975429248,26927
198,36,5,1068823117,26928
198,608,3.5,1068822866,26929
198,858,5,1068822819,26930
198,912,5,1068822904,26931
198,1041,4,1068822266,26932
198,1042,1,1068822226,26933
198,1077,4,1068822270,26934
198,1089,2,1068822632,26935
198,1148,5,1068822816,26936
198,1172,3.5,1068822207,26937
198,1198,2,1068823363,26938
198,1199,5,1068822650,26939
198,1204,4,1068822127,26940
198,1208,5,1068822929,26941
198,1221,5,1068822896,26942
198,1222,5,1068823085,26943
198,1223,5,1068822853,26944
198,1244,5,1068822243,26945
198,1250,5,1068823038,26946
198,1252,5,1068822843,26947
198,1254,4,1068823358,26948
198,1259,5,1068823096,26949
198,1266,3.5,1068823099,26950
198,1273,2,1068822696,26951
198,1289,5,1068822699,26952
198,1405,3,1068822233,26953
198,1449,3,1068822980,26954
198,1732,4.5,1068822671,26955
198,1747,2,1068822200,26956
198,1900,2.5,1068822968,26957
198,2064,5,1068822263,26958
198,2108,5,1068822240,26959
198,2599,5,1068822958,26960
198,2692,4,1068823224,26961
198,2770,2.5,1068822148,26962
198,2858,5,1068822860,26963
198,2966,2.5,1068823216,26964
198,2973,0.5,1068822629,26965
198,2997,5,1068822844,26966
198,3006,3,1068823218,26967
198,3147,3.5,1068822174,26968
198,3160,5,1068823138,26969
198,3176,1.5,1068822131,26970
198,3198,5,1068823120,26971
198,3210,5,1068822692,26972
198,3246,3.5,1068823036,26973
198,3267,3.5,1068822701,26974
198,3359,4.5,1068822900,26975
198,3470,4.5,1068822689,26976
198,3481,4.5,1068822123,26977
198,3543,4.5,1068823063,26978
198,3811,5,1068823057,26979
198,3911,3,1068823004,26980
198,3925,2,1068822719,26981
198,3983,4,1068822774,26982
198,3996,3.5,1068822933,26983
198,4022,3,1068822149,26984
198,4027,4.5,1068823071,26985
198,4034,4.5,1068822841,26986
198,4226,4,1068822760,26987
198,4306,4,1068822156,26988
198,4641,1.5,1068823056,26989
198,4772,2.5,1068823126,26990
198,4886,4.5,1068823236,26991
198,4967,1.5,1068823188,26992
198,4973,4.5,1068822798,26993
198,5446,4,1068822788,26994
198,5669,4.5,1068822766,26995
198,5792,1,1068822709,26996
198,5812,3,1068823111,26997
198,5876,5,1068822832,26998
198,5902,5,1068822875,26999
198,5952,2,1068823353,27000
198,5995,2,1068823183,27001
198,6296,3,1068822990,27002
199,6,4.5,1398939340,27003
199,10,2.5,1214653475,27004
199,12,4,1214653108,27005
199,16,4,1229897881,27006
199,23,3.5,1214653088,27007
199,25,4,1398939318,27008
199,32,3.5,1214668938,27009
199,44,4,1302655511,27010
199,47,4.5,1252353822,27011
199,50,4.5,1398939345,27012
199,110,4.5,1214912749,27013
199,111,4,1214913146,27014
199,173,4,1214915015,27015
199,180,3.5,1214654817,27016
199,208,3.5,1214914943,27017
199,260,5,1240236363,27018
199,292,4,1214914241,27019
199,293,4.5,1214912822,27020
199,296,5,1214654105,27021
199,316,4,1214914498,27022
199,318,4.5,1246110774,27023
199,319,3.5,1344870428,27024
199,356,4.5,1219674099,27025
199,380,3.5,1219674129,27026
199,405,3.5,1214914983,27027
199,457,4,1219674110,27028
199,480,3.5,1214913846,27029
199,527,4.5,1403615210,27030
199,541,4,1399348452,27031
199,546,0.5,1214653017,27032
199,589,5,1240236360,27033
199,592,4,1214669072,27034
199,593,4.5,1214912989,27035
199,608,3.5,1398939437,27036
199,673,3.5,1214914642,27037
199,741,5,1214668931,27038
199,778,4,1309732550,27039
199,780,3.5,1214914176,27040
199,858,3,1214912828,27041
199,924,3.5,1214653527,27042
199,1036,4.5,1214655205,27043
199,1080,5,1214913125,27044
199,1127,4,1214915966,27045
199,1136,5,1214912843,27046
199,1165,1.5,1214653422,27047
199,1196,5,1214669103,27048
199,1198,3.5,1214912760,27049
199,1200,5,1240236332,27050
199,1210,5,1240236362,27051
199,1213,3.5,1214912898,27052
199,1214,5,1240236331,27053
199,1215,4.5,1214652837,27054
199,1240,4,1214669116,27055
199,1246,4,1398939304,27056
199,1252,4,1399560401,27057
199,1261,3.5,1214654850,27058
199,1265,4,1309387643,27059
199,1270,4.5,1214669158,27060
199,1274,3,1214668969,27061
199,1320,4.5,1214914556,27062
199,1356,3,1399348624,27063
199,1416,1,1214653024,27064
199,1527,4,1214669213,27065
199,1544,3,1214914617,27066
199,1580,4,1214914160,27067
199,1584,3.5,1214916040,27068
199,1587,4,1214652969,27069
199,1590,4.5,1214913804,27070
199,1616,2.5,1214653125,27071
199,1617,5,1399348898,27072
199,1625,4,1309386792,27073
199,1676,4,1214914656,27074
199,1682,4,1309387364,27075
199,1690,2.5,1214914513,27076
199,1704,4.5,1309733045,27077
199,1722,3,1214652862,27078
199,1732,3.5,1232588864,27079
199,1748,4,1215030826,27080
199,1882,3,1214915000,27081
199,1917,3,1214914523,27082
199,1982,3,1214652997,27083
199,2011,4,1214916735,27084
199,2012,4,1214914528,27085
199,2019,4,1214912802,27086
199,2021,4,1214916702,27087
199,2028,4,1309733329,27088
199,2231,4,1309919881,27089
199,2232,3.5,1214914147,27090
199,2288,5,1240236366,27091
199,2329,3,1246110925,27092
199,2336,4,1403615672,27093
199,2410,4,1214653058,27094
199,2411,3.5,1214653082,27095
199,2455,4,1214916746,27096
199,2467,4,1214654860,27097
199,2542,4,1309697035,27098
199,2571,5,1240236348,27099
199,2579,3.5,1232588784,27100
199,2628,3.5,1214914653,27101
199,2664,4.5,1398939259,27102
199,2701,2.5,1214652894,27103
199,2716,3.5,1242920789,27104
199,2788,4.5,1219266091,27105
199,2858,4,1214913104,27106
199,2913,3,1214914182,27107
199,2916,4,1214914154,27108
199,2959,5,1214654080,27109
199,2985,4,1214916772,27110
199,3147,4.5,1309733787,27111
199,3300,4,1242942801,27112
199,3355,4.5,1244708825,27113
199,3448,4,1398939283,27114
199,3499,4,1302678956,27115
199,3527,4,1214668996,27116
199,3576,3,1242920809,27117
199,3578,4,1228445210,27118
199,3581,3,1228445275,27119
199,3697,4,1214914625,27120
199,3793,2.5,1214916659,27121
199,3948,4,1317304364,27122
199,3984,3,1214653145,27123
199,3986,2.5,1214653104,27124
199,4011,4,1252258691,27125
199,4105,3.5,1214654864,27126
199,4161,3,1214653162,27127
199,4226,5,1246111303,27128
199,4370,3.5,1244632094,27129
199,4533,4,1214916673,27130
199,4553,3.5,1242920817,27131
199,4720,3.5,1399348891,27132
199,4735,2.5,1244632077,27133
199,4878,3,1242921062,27134
199,4887,3,1244632053,27135
199,4963,4,1310145490,27136
199,4993,4,1309696113,27137
199,4995,4,1309744312,27138
199,5046,3.5,1244632046,27139
199,5146,4,1228445241,27140
199,5171,3,1244632038,27141
199,5219,3.5,1244632033,27142
199,5349,1.5,1242925353,27143
199,5378,4.5,1244632021,27144
199,5418,4,1246111634,27145
199,5445,3.5,1214916646,27146
199,5502,4,1398939359,27147
199,5903,3.5,1214654473,27148
199,5952,3,1214912934,27149
199,5954,3.5,1252359427,27150
199,5995,3.5,1214913137,27151
199,6104,4.5,1214654839,27152
199,6188,4,1317304347,27153
199,6281,4,1214957551,27154
199,6283,4,1214654479,27155
199,6333,3,1214669163,27156
199,6350,2.5,1214654885,27157
199,6365,4,1244319731,27158
199,6378,3.5,1214654560,27159
199,6502,3,1214669044,27160
199,6537,3.5,1244319714,27161
199,6731,3,1242755992,27162
199,6807,4.5,1214654854,27163
199,6826,1,1214653280,27164
199,6870,3.5,1228344928,27165
199,6874,3.5,1215032354,27166
199,6934,4,1244319695,27167
199,6996,3,1399348760,27168
199,7001,4,1304732372,27169
199,7048,4,1317209176,27170
199,7099,2.5,1214654894,27171
199,7153,3.5,1309720217,27172
199,7254,4,1214669181,27173
199,7282,0.5,1214653717,27174
199,7360,3.5,1230436803,27175
199,7387,3.5,1309732737,27176
199,7438,3.5,1215033850,27177
199,7458,4,1252274571,27178
199,7649,2.5,1214654811,27179
199,7810,2.5,1214669134,27180
199,7841,3.5,1242921088,27181
199,7842,4,1214669187,27182
199,8225,4,1214653488,27183
199,8371,3,1242943352,27184
199,8403,2,1214654439,27185
199,8581,3,1214654799,27186
199,8636,1.5,1242925370,27187
199,8641,4,1317044850,27188
199,8644,2.5,1242925364,27189
199,8654,2,1214654443,27190
199,8665,4,1309734946,27191
199,8790,3,1219265793,27192
199,8810,2.5,1244319357,27193
199,8861,1.5,1244319344,27194
199,8874,4,1214913198,27195
199,8950,3.5,1309733825,27196
199,8957,4.5,1256387967,27197
